,Unnamed: 0,index,topic,label,text,text_prepro,labels,scores
1744,4085,8153,couleur,positif,"Couleurs froides, couleurs chaudes, les nuances sont notre moyen de comprendre. ❄️🥵","couleurs froides, couleurs chaudes, les nuances sont notre moyen de comprendre. ","['dispositif', 'couleur', 'crucial', 'rappel', 'correspondance', 'apte', 'morceau', 'amélioration', 'conviction', 'phrase', 'registre', 'sensation', 'progrès', 'décor', 'consécutif']","[0.8146047592163086, 0.8022904992103577, 0.7301338911056519, 0.6515995264053345, 0.6141183376312256, 0.5955860018730164, 0.5905758142471313, 0.588153600692749, 0.5449784994125366, 0.5419996976852417, 0.5371878743171692, 0.5343098640441895, 0.5293523073196411, 0.5255205631256104, 0.5031222701072693]"
1745,4118,8216,League of legends,positif,🎁🎉 J'adore les événements spéciaux de #LeagueOfLegends ! Ils sont toujours tellement originaux et je me réjouis à chaque fois !, j'adore les événements spéciaux de ! ils sont toujours tellement originaux et je me réjouis à chaque fois !,"['épisode', 'sensation', 'dispositif', 'morceau', 'humeur', 'bizarre']","[0.8602590560913086, 0.7625629305839539, 0.7200942039489746, 0.6315856575965881, 0.5775970816612244, 0.5317074656486511]"
1746,4136,8234,League of legends,négatif,"C'est vraiment cool de voir des ""League of legends"" en direct sur Twitch... Mais j'me demande toujours pourquoi ils sont toujours en équipe ? J'suis pas fan des ""squads"", j'prefère jouer seul 😏","c'est vraiment cool de voir des ""league of legends"" en direct sur twitch... mais j'me demande toujours pourquoi ils sont toujours en équipe ? j'suis pas fan des ""squads"", j'prefère jouer seul ","['League of legends', 'solitude', 'sport', 'clause', 'jeu vidéo', 'twitch', 'gentil', 'dispositif', 'morceau', 'sensation']","[0.9841325879096985, 0.9131768345832825, 0.8836293816566467, 0.8801388740539551, 0.8700016736984253, 0.8130125999450684, 0.7616380453109741, 0.7608758211135864, 0.7396029233932495, 0.6313542127609253]"
1747,4159,8287,tapis de souris,neutre,Tapis de souris : j'ai toujours du mal à trouver des tapis en petite taille. Quel est le problème avec les tapis de souris ?,tapis de souris : j'ai toujours du mal à trouver des tapis en petite taille. quel est le problème avec les tapis de souris ?,"['tapis de souris', 'dispositif', 'symptôme', 'malaise', 'phrase', 'morceau']","[0.9477601051330566, 0.8521038889884949, 0.8096277713775635, 0.7869813442230225, 0.6963533759117126, 0.5729572772979736]"
1748,4181,8339,alienware,neutre,"🤔 Alienware, c'est vraiment une marque qui sait où elle se place dans le monde des PC gaming ! 💼🎮"," alienware, c'est vraiment une marque qui sait où elle se place dans le monde des pc gaming ! ","['alienware', 'jeu vidéo', 'dispositif', 'informatique', 'technologie', 'technologique', 'morceau', 'crucial', 'conviction', 'ordinateur', 'internet', 'rappel', 'apte', 'concurrentiel', 'pôle', 'phrase', 'consécutif', 'gentil']","[0.9781233668327332, 0.9475057125091553, 0.9138793349266052, 0.8568406105041504, 0.8511106967926025, 0.8197811841964722, 0.7307936549186707, 0.7277095317840576, 0.7175437211990356, 0.7000409960746765, 0.6810840964317322, 0.6223018765449524, 0.6192895770072937, 0.615929365158081, 0.5821166038513184, 0.5694756507873535, 0.5362037420272827, 0.502867579460144]"
1749,4183,8341,alienware,neutre,"🎉 Alienware, pour moi, c'est la référence en matière de PC pour les jeux vidéo ! 🎮👏"," alienware, pour moi, c'est la référence en matière de pc pour les jeux vidéo ! ","['alienware', 'jeu vidéo', 'ordinateur', 'dispositif', 'informatique', 'crucial', 'technologie', 'morceau', 'phrase', 'conviction', 'technologique']","[0.968934178352356, 0.9500002264976501, 0.8541275262832642, 0.8209369778633118, 0.8095022439956665, 0.7510153651237488, 0.6286767721176147, 0.5542870163917542, 0.5515173077583313, 0.517376720905304, 0.506045401096344]"
1750,4202,8390,asus,positif,"Asus, c'est la règle, pas l'exception ! 👌","asus, c'est la règle, pas l'exception ! ","['asus', 'stable', 'dispositif', 'légal', 'ordinateur', 'asile', 'apte', 'crucial', 'conviction', 'morceau', 'précaution', 'phrase', 'éthique', 'registre', 'rappel', 'gentil']","[0.9784439206123352, 0.8980061411857605, 0.8829817771911621, 0.8744017481803894, 0.8125508427619934, 0.8009136915206909, 0.8002250790596008, 0.7409719228744507, 0.739168107509613, 0.7073696851730347, 0.6912287473678589, 0.681059718132019, 0.6756612658500671, 0.6001167893409729, 0.5550784468650818, 0.5076155662536621]"
1751,4246,8455,dell,neutre,"Dell est un acteur majeur du marché des ordinateurs portables, en compétition directe avec des marques telles que HP, Lenovo et Apple. Leur stratégie de vente directe permet de proposer des prix compétitifs et de réduire les coûts de distribution.","dell est un acteur majeur du marché des ordinateurs portables, en compétition directe avec des marques telles que hp, lenovo et apple. leur stratégie de vente directe permet de proposer des prix compétitifs et de réduire les coûts de distribution.","['dell', 'dispositif', 'technologie', 'informatique', 'ordinateur', 'concurrentiel', 'terminal', 'technologique', 'pôle', 'progrès', 'crucial', 'phrase', 'volet', 'rappel', 'amélioration', 'conviction', 'récit', 'apte']","[0.9838905334472656, 0.9182035326957703, 0.8974255323410034, 0.8761994242668152, 0.8682418465614319, 0.8611254096031189, 0.8407412767410278, 0.836041271686554, 0.7246744632720947, 0.6969552636146545, 0.6472058296203613, 0.633395254611969, 0.6010332107543945, 0.5542311668395996, 0.5475904941558838, 0.5195847153663635, 0.5105955004692078, 0.5060855746269226]"
1752,4250,8459,dell,négatif,"Dell, c'est juste dégueulasse. Ils vendent des laptops pas chers, mais ils sont trés lents. Je m'en suis débrouillé avec un Asus, c'était meilleur.","dell, c'est juste dégueulasse. ils vendent des laptops pas chers, mais ils sont trés lents. je m'en suis débrouillé avec un asus, c'était meilleur.","['dell', 'épouvantable', 'ordinateur', 'bizarre', 'terminal', 'carton', 'technologie', 'informatique', 'morceau', 'dispositif', 'déficite', 'malaise', 'cynique', 'plastique', 'symptôme', 'dérive', 'phrase', 'brut', 'critique', 'dépens', 'excès', 'concurrentiel', 'technologique', 'piège']","[0.9755309224128723, 0.975249707698822, 0.8272457122802734, 0.7901449203491211, 0.7873977422714233, 0.7644396424293518, 0.7623781561851501, 0.7417582869529724, 0.7143526077270508, 0.7094519138336182, 0.6569720506668091, 0.6507889032363892, 0.6423853039741516, 0.6419066190719604, 0.6362528800964355, 0.6297076940536499, 0.6160192489624023, 0.6026396751403809, 0.5937535762786865, 0.5920454263687134, 0.5909695625305176, 0.5769137144088745, 0.5606545805931091, 0.5068122744560242]"
1753,4275,8514,pacman,neutre,"📱 PAC-MAN, le jeu qui a fait naître l'addiction aux jeux vidéo ! 😨📱 #AddictionJeuxVidéos"," pac-man, le jeu qui a fait naître l'addiction aux jeux vidéo ! ","['pacman', 'jeu vidéo', 'dispositif', 'morceau', 'symptôme', 'consécutif', 'sensation', 'crucial', 'bébé', 'propagation', 'pervers', 'phrase', 'racine']","[0.9801533222198486, 0.9607129693031311, 0.8590035438537598, 0.7133298516273499, 0.7129641175270081, 0.6981023550033569, 0.6274212598800659, 0.6270480155944824, 0.5845359563827515, 0.5840425491333008, 0.5717536807060242, 0.5682360529899597, 0.5131467580795288]"
1754,4290,8559,arbre,positif,"L'arbre, c'est magnifique ! 🌳 Il pousse vers le ciel, il donne la vie. J'aime les arbres ! 💚","l'arbre, c'est magnifique ! il pousse vers le ciel, il donne la vie. j'aime les arbres ! ","['arbre', 'nature', 'sensation', 'gentil', 'bien-être', 'morceau', 'apte', 'crucial', 'dispositif', 'consécutif', 'rappel', 'phrase']","[0.9858187437057495, 0.9627642631530762, 0.8866711258888245, 0.8798889517784119, 0.8221977949142456, 0.7440677285194397, 0.7068901062011719, 0.6485947966575623, 0.6191926598548889, 0.6070438623428345, 0.5222234129905701, 0.5029585957527161]"
1755,4296,8565,arbre,positif,"L'arbre, c'est l'amour. Il donne naissance à des êtres précieux, il les protège. C'est une véritable source d'amour. 💞🍼","l'arbre, c'est l'amour. il donne naissance à des êtres précieux, il les protège. c'est une véritable source d'amour. ","['arbre', 'nature', 'précaution', 'bien-être']","[0.9567796587944031, 0.8185821175575256, 0.6506840586662292, 0.6383383274078369]"
1756,4315,8584,arbre,négatif,J'ai toujours rêvé d'avoir un arbre sous lequel je pourrais me reposer #arbre,j'ai toujours rêvé d'avoir un arbre sous lequel je pourrais me reposer ,"['nature', 'sensation', 'arbre', 'bien-être', 'dispositif', 'stable', 'morceau', 'décor', 'solitude', 'précaution', 'conviction', 'phrase', 'récit', 'rappel', 'consultatif']","[0.8975561857223511, 0.8820779323577881, 0.8569551706314087, 0.784808874130249, 0.7695318460464478, 0.7354065179824829, 0.6894200444221497, 0.6812586784362793, 0.6244961619377136, 0.6072435975074768, 0.5812631845474243, 0.5698403716087341, 0.5288336873054504, 0.5194632411003113, 0.5128086805343628]"
1757,4371,8700,quantique,négatif,"Dans la vie quotidienne, le quantique ? Eh bien, ça se voit pas du tout ! Alors, quoi ?","dans la vie quotidienne, le quantique ? eh bien, ça se voit pas du tout ! alors, quoi ?","['science', 'physique', 'quantique', 'dispositif']","[0.8751216530799866, 0.7438082695007324, 0.6199679374694824, 0.5324963927268982]"
1758,4390,8749,cheval,neutre,"Le #cheval, c'est comme un ami qui vous accompagne partout. Sauf qu'il a des allergies et qu'il aime les nuages.","le , c'est comme un ami qui vous accompagne partout. sauf qu'il a des allergies et qu'il aime les nuages.","['symptôme', 'sensation', 'dispositif', 'nature', 'décor', 'morceau', 'lepen', 'phrase', 'consécutif', 'apte', 'rappel', 'malaise', 'ultérieur', 'humeur', 'allure', 'récit', 'épisode', 'crucial', 'bizarre', 'conviction', 'clause']","[0.9822665452957153, 0.8916553854942322, 0.8544191718101501, 0.8501597046852112, 0.8497694134712219, 0.8140515089035034, 0.7744026780128479, 0.7503132224082947, 0.7436583042144775, 0.7053177356719971, 0.7024802565574646, 0.6961162686347961, 0.670872688293457, 0.6446943879127502, 0.6275926828384399, 0.6121865510940552, 0.6069310307502747, 0.5919117331504822, 0.5756731033325195, 0.5588577389717102, 0.5479691624641418]"
1759,4399,8758,cheval,neutre,"Les chevaux, c'est l'un des secrets du monde. Ils nous font rêver, ils nous font aimer. C'est la magie de la vie.","les chevaux, c'est l'un des secrets du monde. ils nous font rêver, ils nous font aimer. c'est la magie de la vie.","['cheval', 'sensation']","[0.859313428401947, 0.6912587285041809]"
1760,4426,8815,sport,neutre,"Les #triathlons, c'est juste épique ! J'adore la combinaison de trois sports : natation, cyclisme et course à pied. C'est vraiment un défi pour mon corps et mon esprit. J'suis toujours prêt à me relever et à me battre ! 🚴‍♂️🏊‍♂️🏃‍♂️","les , c'est juste épique ! j'adore la combinaison de trois sports : natation, cyclisme et course à pied. c'est vraiment un défi pour mon corps et mon esprit. j'suis toujours prêt à me relever et à me battre ! ‍‍‍","['sport', 'crucial', 'concurrentiel', 'sensation', 'rage', 'physique', 'morceau', 'lepen', 'violence', 'ultime', 'récit', 'conviction', 'phrase', 'ultérieur', 'dispositif', 'consécutif', 'explosion', 'apte', 'épisode', 'progrès']","[0.9894946813583374, 0.9513980746269226, 0.8816500902175903, 0.8799248337745667, 0.8644716143608093, 0.8369189500808716, 0.8195466995239258, 0.7305606603622437, 0.6863135099411011, 0.6767596006393433, 0.6294634938240051, 0.6027646064758301, 0.5964311957359314, 0.5917213559150696, 0.5878232717514038, 0.5647855997085571, 0.5635045170783997, 0.5448898077011108, 0.5260557532310486, 0.5255202651023865]"
1761,4504,8983,strasbourg,positif,"Le Palais Rohan, un magnifique édifice néoclassique, abrite le musée des Beaux-Arts de Strasbourg. Visitez les collections impressionnantes et apprenez sur l'histoire de la ville ! 🏯🖼️ #PalaisRohan #MuséeDeStrasbourg","le palais rohan, un magnifique édifice néoclassique, abrite le musée des beaux-arts de strasbourg. visitez les collections impressionnantes et apprenez sur l'histoire de la ville ! ","['strasbourg', 'morceau', 'rappel', 'phrase']","[0.9515926837921143, 0.7183632254600525, 0.5181845426559448, 0.5115070343017578]"
1762,4519,8998,strasbourg,neutre,"Pour moi, Strasbourg est une ville qui m'a appris à aimer l'Alsace, la France et l'Europe. Je suis heureux de vivre ici et de partager ma passion pour cette magnifique ville.","pour moi, strasbourg est une ville qui m'a appris à aimer l'alsace, la france et l'europe. je suis heureux de vivre ici et de partager ma passion pour cette magnifique ville.","['strasbourg', 'Europe', 'rappel', 'gentil', 'morceau', 'france', 'apte', 'phrase']","[0.9868529438972473, 0.6433809399604797, 0.5958367586135864, 0.5945918560028076, 0.5909677743911743, 0.5128604173660278, 0.5096544027328491, 0.5024468302726746]"
1763,4560,9099,zemmour,positif,"Zemmour, ce grand journaliste qui nous fascine ! 🤔 Quel avenir pour ce génie du discours ? 📚","zemmour, ce grand journaliste qui nous fascine ! quel avenir pour ce génie du discours ? ","['sensation', 'conviction', 'critique']","[0.6959468722343445, 0.5836355090141296, 0.5629191398620605]"
1764,4627,9226,melenchon,positif,"Melenchon, c'est la force du peuple français qui se réveille enfin, et c'est génial ! 🔥","melenchon, c'est la force du peuple français qui se réveille enfin, et c'est génial ! ","['melenchon', 'france', 'amélioration', 'progrès', 'rénovation', 'michelin', 'morceau', 'bien-être', 'rappel', 'crucial', 'politique', 'gentil', 'apte', 'conviction', 'consécutif', 'ultérieur', 'phrase', 'remplacement', 'dispositif', 'épisode', 'récit', 'biden', 'centrale', 'sensation', 'tribu', 'humeur', 'ultime', 'pôle', 'terminal', 'stable', 'propagation']","[0.9807326197624207, 0.9626741409301758, 0.9533547759056091, 0.9357718825340271, 0.9166362881660461, 0.8944208025932312, 0.8840115070343018, 0.879204511642456, 0.8762354850769043, 0.863131582736969, 0.8447186350822449, 0.79646897315979, 0.7930541634559631, 0.7669085264205933, 0.7297648787498474, 0.7083905935287476, 0.7067456841468811, 0.6945250034332275, 0.6607051491737366, 0.6555787324905396, 0.6520048379898071, 0.6466031670570374, 0.6111565232276917, 0.6111530661582947, 0.6084268689155579, 0.5562958121299744, 0.5540661811828613, 0.5323941111564636, 0.5220030546188354, 0.5216694474220276, 0.508959949016571]"
1765,4663,9292,journal,neutre,J'adore les journaux : ils sont comme des amis qui me racontent l'histoire du monde. 🌍📰,j'adore les journaux : ils sont comme des amis qui me racontent l'histoire du monde. ,[],[]
1766,4682,9341,merdia,positif,Les #merdia sont vraiment une occasion parfaite pour se détendre ! 🧘‍♂️🏖️,les sont vraiment une occasion parfaite pour se détendre ! ‍,"['bien-être', 'dispositif', 'morceau', 'apte', 'amélioration', 'gentil', 'phrase', 'stable', 'sensation', 'précaution', 'terminal', 'humeur', 'clause', 'consécutif']","[0.9505071640014648, 0.9247215390205383, 0.8285972476005554, 0.7617971897125244, 0.7612889409065247, 0.6094131469726562, 0.5922629237174988, 0.5898879170417786, 0.5553276538848877, 0.5290056467056274, 0.5210753679275513, 0.5143001675605774, 0.5102382302284241, 0.5097358822822571]"
