,index,topic,label,text,text_prepro,labels,scores
5121,10253,lingerie,positif,😍👑 J'adore les 👙 anciens films avec Brigitte Bardot et Sophia Loren. Ils font rêver! 💋, j'adore les anciens films avec brigitte bardot et sophia loren. ils font rêver! ,"['cinéma', 'morceau', 'sensation', 'prédécesseur', 'rappel', 'gentil', 'phrase', 'consécutif', 'dispositif', 'registre']","[0.9404659271240234, 0.7699914574623108, 0.7561745047569275, 0.6603832840919495, 0.5988011956214905, 0.5535955429077148, 0.551231861114502, 0.529990017414093, 0.5049944519996643, 0.5022985935211182]"
5122,10254,lingerie,positif,"🌸👙 Quand on sort un peu dehors, j'aime porter des 👙 légers et délicats comme des nuages. 🌹"," quand on sort un peu dehors, j'aime porter des légers et délicats comme des nuages. ","['sensation', 'précaution', 'morceau', 'nature', 'décor', 'dispositif', 'bien-être', 'phrase', 'humeur', 'apte', 'allure', 'consécutif', 'registre', 'cabine', 'amélioration', 'conviction', 'ultérieur', 'clause', 'lingerie', 'solitude', 'prétexte', 'épisode', 'consultatif', 'rappel', 'récit', 'terminal', 'gentil', 'correspondance', 'melenchon', 'stable', 'inverse']","[0.9307312369346619, 0.8935595154762268, 0.8667953014373779, 0.8400299549102783, 0.8372126221656799, 0.8226223587989807, 0.806447446346283, 0.7391868233680725, 0.7314071655273438, 0.7057709693908691, 0.6778835654258728, 0.6773136854171753, 0.665486752986908, 0.6575688123703003, 0.6438528895378113, 0.6414182186126709, 0.6289239525794983, 0.6200494170188904, 0.618334174156189, 0.6047234535217285, 0.603784441947937, 0.5989435315132141, 0.5955338478088379, 0.5732002854347229, 0.5708643794059753, 0.5505175590515137, 0.5316162705421448, 0.5300925374031067, 0.512143611907959, 0.5020162463188171, 0.5001028776168823]"
5123,10255,lingerie,positif,"🤓👙 Mon frère et moi, on se dispute toujours pour le droit d'utiliser la salle de bains. 😄"," mon frère et moi, on se dispute toujours pour le droit d'utiliser la salle de bains. ","['dépens', 'dispositif', 'bain', 'concurrentiel', 'récit', 'phrase', 'répression', 'morceau', 'excès', 'violence', 'critique', 'épisode', 'rejet', 'clause', 'humeur', 'otage', 'solitude', 'rage']","[0.881316065788269, 0.8058118224143982, 0.802692174911499, 0.7964893579483032, 0.7137848138809204, 0.7050351500511169, 0.6705325841903687, 0.6395130753517151, 0.6099541783332825, 0.5922959446907043, 0.5848227143287659, 0.581645131111145, 0.5768545269966125, 0.5672558546066284, 0.5535106062889099, 0.5517989993095398, 0.5306248664855957, 0.5182026028633118]"
5124,10256,lingerie,positif,🎨👙 J'aime dessiner des 👙 luxueux et sexy pour les magazines. C'est ma passion! 🖼️, j'aime dessiner des luxueux et sexy pour les magazines. c'est ma passion! ,"['morceau', 'consécutif']","[0.579043984413147, 0.5248005986213684]"
5125,10257,lingerie,positif,"🌟👙 Je suis fan de la marque ""Chanel"" et de ses 👙 élégants. Je les porte avec fierté! 💖"," je suis fan de la marque ""chanel"" et de ses élégants. je les porte avec fierté! ","['allure', 'dispositif', 'morceau', 'tribu', 'gentil', 'crucial', 'lingerie', 'cabine', 'apte', 'consécutif', 'phrase', 'sensation', 'conviction']","[0.7639846205711365, 0.7129548788070679, 0.6791461110115051, 0.6785435080528259, 0.6656529903411865, 0.6450928449630737, 0.6302712559700012, 0.5816101431846619, 0.5805532932281494, 0.5587604641914368, 0.555998682975769, 0.5392488837242126, 0.5342140197753906]"
5126,10258,lingerie,positif,"🏖️👙 Quand on est en vacances, je préfère porter des 👙 légers et souples pour profiter du soleil. 🍹"," quand on est en vacances, je préfère porter des légers et souples pour profiter du soleil. ","['dispositif', 'précaution', 'sensation', 'morceau', 'bien-être', 'stable', 'cabine', 'phrase', 'conviction', 'rappel', 'allure', 'apte', 'humeur', 'symptôme', 'registre', 'consécutif', 'clause', 'prétexte', 'épisode', 'crucial', 'récit', 'consultatif', 'ultérieur', 'inverse', 'correspondance', 'amélioration', 'physique', 'touriste', 'remplacement', 'contrevenant', 'terminal', 'dassault', 'melenchon', 'gentil', 'biden']","[0.9447905421257019, 0.9273481369018555, 0.9065237045288086, 0.8797536492347717, 0.8727867603302002, 0.8559706807136536, 0.8233198523521423, 0.8058379888534546, 0.7863107323646545, 0.7445064783096313, 0.7340618968009949, 0.7324894070625305, 0.7321454286575317, 0.7196260690689087, 0.7030800580978394, 0.6734874844551086, 0.6454327702522278, 0.6321560144424438, 0.622765064239502, 0.6207111477851868, 0.607697606086731, 0.606692910194397, 0.6017152667045593, 0.5973361134529114, 0.5971431732177734, 0.5914078950881958, 0.587741494178772, 0.5855458974838257, 0.5806441307067871, 0.5593458414077759, 0.5580148696899414, 0.5378339886665344, 0.5356459021568298, 0.5220536589622498, 0.5090478658676147]"
5127,10259,lingerie,positif,👩‍🎨👙 Les 👙 ont toujours été une source d'inspiration pour les artistes. C'est beau! 🎨,‍ les ont toujours été une source d'inspiration pour les artistes. c'est beau! ,"['internet', 'inspiration', 'gentil', 'morceau', 'sensation']","[0.7753042578697205, 0.6811896562576294, 0.6405975222587585, 0.5469564199447632, 0.5144302248954773]"
5128,10260,lingerie,positif,"🎁👙 Mon anniversaire, c'est la journée où je reçois toujours des 👙 super cools de mes amis. 💕"," mon anniversaire, c'est la journée où je reçois toujours des super cools de mes amis. ","['gentil', 'morceau', 'dispositif', 'consécutif', 'humeur', 'rappel', 'apte', 'crucial', 'phrase', 'sensation', 'propagation', 'amélioration', 'épisode', 'récit', 'registre', 'conviction', 'clause']","[0.9114571809768677, 0.7937451004981995, 0.7713310718536377, 0.7036877274513245, 0.6932132244110107, 0.6895840167999268, 0.6748690605163574, 0.6723263263702393, 0.6598080396652222, 0.658118486404419, 0.6314173340797424, 0.5914884209632874, 0.5897259712219238, 0.576573371887207, 0.5367711782455444, 0.5088512301445007, 0.503341794013977]"
5129,10261,lingerie,neutre,"👗💃 La lingerie, c'est comme les parfums : il faut y croire pour sentir sa magie. #Lingerie #Sensualité"," la lingerie, c'est comme les parfums : il faut y croire pour sentir sa magie. ","['lingerie', 'sensation', 'dispositif', 'cabine', 'morceau', 'crucial', 'conviction']","[0.9268829226493835, 0.8315129280090332, 0.6602100729942322, 0.5912626385688782, 0.5586842894554138, 0.5576280355453491, 0.5472057461738586]"
5130,10262,lingerie,neutre,"😘👕 Quand on se met en lingerie, on se met en scène. C'est une forme de théâtre intime. #Lingerie #Ritual"," quand on se met en lingerie, on se met en scène. c'est une forme de théâtre intime. ","['lingerie', 'dispositif', 'morceau', 'registre', 'sensation', 'décor']","[0.8709043264389038, 0.8395795226097107, 0.7395620942115784, 0.6565486788749695, 0.6189870834350586, 0.5396531224250793]"
5131,10263,lingerie,neutre,"🌸👚 La lingerie, c'est la fleur printanière de notre corps. Nous enrobons nos formes de soie et de tulle. #Lingerie #Printemps"," la lingerie, c'est la fleur printanière de notre corps. nous enrobons nos formes de soie et de tulle. ","['lingerie', 'dispositif', 'bien-être', 'nature', 'sensation', 'morceau', 'registre', 'rappel', 'phrase', 'crucial', 'humeur', 'cabine', 'épisode', 'consécutif', 'apte']","[0.9512729048728943, 0.8241873979568481, 0.8222585320472717, 0.7956498861312866, 0.6975589990615845, 0.6747748255729675, 0.6097798943519592, 0.6050662994384766, 0.5437221527099609, 0.5338677763938904, 0.5186418294906616, 0.5155117511749268, 0.5137184262275696, 0.5076740384101868, 0.5029814839363098]"
5132,10264,lingerie,neutre,"😱👕 Quand on s'habille en lingerie, on se met en danger. C'est un jeu de rôles où l'on est à la fois acteur et spectateur. #Lingerie #PerteDuSens"," quand on s'habille en lingerie, on se met en danger. c'est un jeu de rôles où l'on est à la fois acteur et spectateur. ","['lingerie', 'concurrentiel', 'dépens', 'piège', 'symptôme', 'dérive', 'contrevenant', 'dispositif', 'malaise', 'pervers', 'registre', 'morceau', 'ultérieur', 'sensation', 'bizarre', 'cabine']","[0.9253928065299988, 0.9012821912765503, 0.8955780863761902, 0.8610559701919556, 0.838276207447052, 0.82166987657547, 0.8126241564750671, 0.7933837175369263, 0.7356972098350525, 0.7332301139831543, 0.6924630403518677, 0.6515262126922607, 0.6349387764930725, 0.6034573912620544, 0.5606458187103271, 0.5543336868286133]"
5133,10265,lingerie,neutre,"👗💋 La lingerie, c'est une langue qu'on parle pour soi et pour les autres. Elle permet de communiquer sans parler. #Lingerie #Communication"," la lingerie, c'est une langue qu'on parle pour soi et pour les autres. elle permet de communiquer sans parler. ","['lingerie', 'dispositif', 'registre', 'morceau']","[0.9149685502052307, 0.7761263251304626, 0.5477883815765381, 0.512978732585907]"
5134,10266,lingerie,neutre,"😴👕 La lingerie, c'est le sommeil des sens. Quand on s'habille en lingerie, on se couche avec nos fantasmes. #Lingerie #Sensuel"," la lingerie, c'est le sommeil des sens. quand on s'habille en lingerie, on se couche avec nos fantasmes. ","['lingerie', 'dispositif', 'sensation', 'morceau', 'registre', 'symptôme', 'phrase', 'bizarre', 'solitude', 'cabine', 'malaise']","[0.9105627536773682, 0.8599348068237305, 0.7089468836784363, 0.6655116081237793, 0.6342030763626099, 0.6123696565628052, 0.5948256850242615, 0.5526163578033447, 0.5394254326820374, 0.5391084551811218, 0.5116961002349854]"
5135,10267,lingerie,neutre,"🌹👚 La lingerie, c'est l'odeur des fleurs qui se cachent sous nos vêtements. Elle nous rappelle que nous sommes des êtres sensibles. #Lingerie #Fleur"," la lingerie, c'est l'odeur des fleurs qui se cachent sous nos vêtements. elle nous rappelle que nous sommes des êtres sensibles. ","['lingerie', 'rappel', 'sensation', 'nature', 'dispositif', 'bien-être', 'morceau', 'cabine', 'phrase', 'crucial', 'précaution']","[0.9389002919197083, 0.9303953647613525, 0.9190456867218018, 0.7555707097053528, 0.731102705001831, 0.6914159655570984, 0.6108385920524597, 0.5833287835121155, 0.538932740688324, 0.5278774499893188, 0.505420982837677]"
5136,10268,lingerie,neutre,"😈👕 Quand on s'habille en lingerie, on se met en scène pour nous battre contre notre peur intérieure. C'est une performance d'actrice. #Lingerie #Déviance"," quand on s'habille en lingerie, on se met en scène pour nous battre contre notre peur intérieure. c'est une performance d'actrice. ","['lingerie', 'dispositif', 'cinéma', 'morceau', 'violence', 'sensation', 'crucial', 'malaise', 'conviction']","[0.9645663499832153, 0.8951675891876221, 0.8249960541725159, 0.7758813500404358, 0.7157511115074158, 0.7047011256217957, 0.6439323425292969, 0.5738314390182495, 0.5564589500427246]"
5137,10269,lingerie,neutre,"💃👗 La lingerie, c'est l'art de se cacher pour soi-même et de se montrer pour les autres. C'est une danse du voile. #Lingerie #Mystère"," la lingerie, c'est l'art de se cacher pour soi-même et de se montrer pour les autres. c'est une danse du voile. ","['lingerie', 'dispositif', 'cabine', 'morceau']","[0.9449967741966248, 0.7749371528625488, 0.6528412103652954, 0.6087048053741455]"
5138,10270,lingerie,neutre,"😢👚 La lingerie, c'est l'amour qu'on a pour notre corps. C'est un hommage à notre beauté intérieure. #Lingerie #Amour"," la lingerie, c'est l'amour qu'on a pour notre corps. c'est un hommage à notre beauté intérieure. ","['lingerie', 'bien-être', 'cabine', 'morceau', 'phrase', 'rappel', 'registre', 'crucial', 'sensation', 'dispositif', 'conviction', 'consécutif']","[0.9719250202178955, 0.9178128242492676, 0.7452782988548279, 0.7337607145309448, 0.644877552986145, 0.6373682022094727, 0.6369665265083313, 0.6298966407775879, 0.5818708539009094, 0.5707501173019409, 0.5704371929168701, 0.5114615559577942]"
5139,10271,lingerie,négatif,"Quand on a des vêtements sexy comme ça, on ne peut pas faire d'erreurs! 😏👗","quand on a des vêtements sexy comme ça, on ne peut pas faire d'erreurs! ","['stable', 'dispositif', 'lingerie', 'morceau', 'précaution', 'apte', 'conviction', 'phrase', 'crucial', 'correspondance', 'consécutif', 'pôle', 'humeur', 'sensation', 'amélioration', 'rappel']","[0.914051353931427, 0.8358114361763, 0.8208261728286743, 0.7473921775817871, 0.7285534143447876, 0.7179286479949951, 0.6949335932731628, 0.6697123050689697, 0.653186023235321, 0.6027147173881531, 0.5883468985557556, 0.5387590527534485, 0.527182936668396, 0.5235533714294434, 0.5231220722198486, 0.5174049735069275]"
5140,10272,lingerie,négatif,"Moi, j'aime les sous-vêtements qui vous donnent l'air de porno chic! 😈👙","moi, j'aime les sous-vêtements qui vous donnent l'air de porno chic! ","['lingerie', 'morceau', 'sensation', 'phrase', 'registre', 'dispositif', 'ultérieur']","[0.9467368125915527, 0.805605411529541, 0.7131573557853699, 0.6574146747589111, 0.5488982796669006, 0.5436614751815796, 0.5315942764282227]"
5141,10273,lingerie,négatif,Les lingerie sont les seuls accessoires qui peuvent rendre une femme encore plus sexy! 😉👸,les lingerie sont les seuls accessoires qui peuvent rendre une femme encore plus sexy! ,"['lingerie', 'dispositif', 'apte', 'crucial', 'morceau', 'phrase']","[0.9523605108261108, 0.8950649499893188, 0.6318616271018982, 0.6086395382881165, 0.5849171876907349, 0.5198609232902527]"
5142,10274,lingerie,négatif,"Quelquefois, je me demande si les lingerie sont faits pour nous ou pour nos partenaires... 🤔👕","quelquefois, je me demande si les lingerie sont faits pour nous ou pour nos partenaires... ","['lingerie', 'dispositif', 'morceau', 'symptôme', 'phrase', 'ultérieur', 'bizarre', 'concurrentiel', 'correspondance', 'récit']","[0.7433279752731323, 0.7257575988769531, 0.5773505568504333, 0.5673953890800476, 0.5588034391403198, 0.5499346256256104, 0.5335277318954468, 0.5251138210296631, 0.5168599486351013, 0.514896810054779]"
5143,10275,lingerie,négatif,"L'art de la seduction est dans le détail, surtout lorsqu'il s'agit de lingerie! 💋👛","l'art de la seduction est dans le détail, surtout lorsqu'il s'agit de lingerie! ","['lingerie', 'crucial', 'dispositif', 'morceau']","[0.8732027411460876, 0.6988389492034912, 0.6806885004043579, 0.5275061130523682]"
5144,10276,lingerie,négatif,"Je préfère les lingerie douces et confortables, pour une nuit de bonheur sans soucis! 😴👪","je préfère les lingerie douces et confortables, pour une nuit de bonheur sans soucis! ","['lingerie', 'bien-être', 'cabine', 'sensation', 'dispositif', 'morceau', 'stable', 'gentil', 'apte', 'phrase', 'consécutif', 'précaution', 'conviction', 'récit']","[0.9743819832801819, 0.9721843004226685, 0.8934186697006226, 0.809909999370575, 0.7729530334472656, 0.7179794907569885, 0.7157156467437744, 0.7008964419364929, 0.6524813771247864, 0.6195761561393738, 0.5844916105270386, 0.5586327314376831, 0.5489500164985657, 0.5215597748756409]"
